Product, Price
"DELL Refurbished 3189 X360 -11.6"" Touchscreen - Intel Pentium - 4GB RA","KSh 20,850"
Generic Lightweight 360 Degree Rotation Leather Tablet Cover Suitable ,KSh 883
"HP Refurbished EliteBook 840 G1, 14"" - Intel Core I5, 500GB HDD, 4GB R","KSh 27,200"
"DELL Latitude 7420 EA/i5-1135G7/16GB RAM/256GB SSD/14""FHD/WINDOWS 10 P","KSh 173,000"
DELL Latitude Rugged 5430,"KSh 120,000"
HP REFURBISHED 820 G3 CORE I5 8GB 1TB WINDOWS 10 13.3' INCHES,"KSh 27,999"
"HP Refurbished EliteBook Folio 9470 14"" Intel Core I5 4GB, 500GB","KSh 23,800"
"HP Stream 11 Pro Refurbished - 11.6"" Intel Celeron 4GB RAM 64GB SSD Ul","KSh 15,500"
Generic 4G Wireless Mobile Router Portable WiFi Hotspot Modem LED 150M,"KSh 6,909"
"HP Refurbished Probook 450 G2, 15.6"" -Core I5 - 4GB RAM - 500GB HDD - ","KSh 29,399"
"Lenovo Ideapad 3-Intel® Celeron®-256GB SSD+1TB HDD-4GB RAM-15.6""-Windo","KSh 34,000"
HP 240 G8 Core I5 1034G1 4GB 1TB 14'' 10th Gen  (BRAND NEW).,"KSh 85,400"
HP 8GB RAM -256GB SSD Refurbished EliteBook Folio 1040- Core I5 - - Wi,"KSh 35,000"
"HP Refurbished EliteBook 840 G1 Intel Core I5 14"" 500GB HDD 8GB Ram+ F","KSh 24,950"
"DELL Refurbished Latitude 3180 - 11.6"" - Intel Celeron - 8GB RAM -128G","KSh 16,599"
Generic Aluminum TV Box Wireless Router Cooling Fan 5V USB Power 120mm,"KSh 5,069"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
DELL Refurbished Latitude E7270 Core I5 8GB 256GB SSD 6th Gen 12.5 Inc,"KSh 28,799"
Lenovo ThinkPad T470 Refurbished Core I5 6th Gen 8GB RAM 256GB SSD - F,"KSh 29,999"
"DELL Latitude 3520/Core I5-1135G7 /8GB/256 SSD /15.6"" HD (1366 X 768) ","KSh 114,500"
"HP Refurbished EliteBook Folio 1040 G1 - 14"" - Core I5 - 8GB RAM - 256","KSh 41,710"
HP REFURBISHED ELITEBOOK 840 4TH GEN CORE I5 8GB 1 TB 14' SCREEN SIZE ,"KSh 26,999"
"HP Refurbished EliteBook 840, Intel Core I7, 14"", 500HDD, 4GB RAM, Win","KSh 25,999"
"Lenovo Refurbished Thinkpad X131e Intel 4GBRAM 320GB HDD-12.5"" -Black","KSh 16,000"
HP How 430 G2,"KSh 29,000"
"DELL VOSTRO 3400 INTEL CORE I3 11th GEN, 4GB RAM 1TB HARD DISK 14''","KSh 59,999"
Asus BRAND NEW SEALED ASUS UX425E CORE I5 8GB RAM 512SSD 14' INCHES,"KSh 137,000"
Generic New Version 12V AC Adapter Charger Power Supply Cable Charging,"KSh 5,226"
"HP Refurbished Elitebook 8440P Intel Core I5 - 4GB RAM, 500GB HDD - Bl","KSh 21,000"
"Lenovo V Series-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows 11-14""","KSh 39,999"
Asus Vivobook E12-Intel Celeron(N Series)-500GB HDD-4GB RAM-Windows 10,"KSh 30,995"
"HP Pavilion 14 X360 I5 - 8gb Ram- 512ssd -14"" Touch Screen Silver","KSh 87,500"
"HP Refurbished EliteBook 840 G2 5TH GEN , Core I5, 1TB HDD, 8GB RAM, T","KSh 26,999"
Generic NEW Laptop Memory RAM DDR3 PC3 8500 1066MHz 204pin SOM Non-ECC,"KSh 1,867"
HP Refurbised Folio 1030 G2 X360 Touchscreen 7th Gen Core I5 8gb Ram 5,"KSh 60,999"
"DELL Refurbished 3189 Pentium Touchscreen - 4 GB/128 GB SSD 11.6""- Fre","KSh 19,000"
HP REFURBISHED ELITEBOOK *TOUCH SCREEN* 840 G3 6TH GEN CORE I5 4GB 256,"KSh 31,999"
"HP Refurbished Elitebook Folio 9470m 3rd GENERATION 14"" Intel Core I7 ","KSh 32,899"
Lenovo Ideapad 3-Intel Celeron (N Series)-256GB SSD+1TB HDD-4GB RAM-Wi,"KSh 35,995"
HP Refurbished Probook 430 G3 6th Generation Core I5 -4GB RAM-500GB HD,"KSh 31,999"
Generic External USB3.0 DVD RW CD Writer Slim Drive Reader Player For ,"KSh 3,649"
HP Refurbished EliteBook Revolve 810 G3-Core I5-8GB RAM + 256GB SSD-11,"KSh 25,500"
HP 440 G6 CORE I5INCH 8265U4GB 500GB WIN10PRO,"KSh 79,500"
"HP EliteBook 840 G5 Touchscreen 8th Gen Intel I5-8GB DDR4 RAM, 256GB S","KSh 49,999"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 256 SSD 14'' INCHES W,"KSh 31,999"
"Touchmate TM 14'' WINDOWS FULL HD NOTEBOOK 4GB RAM, ITB HARD DISK Blac","KSh 45,000"
HP REFURBISHED ELITEBOOK 8440 CORE I5 4GB 500HDD 14' INCHES WINDOWS 10,"KSh 18,999"
DELL Refurb Inspiron 5570 Core I5 8th Gen 8gb Ram 1tb 15.6inches,"KSh 45,499"
Generic External USB3.0 DVD RW CD Writer Slim Drive Reader Player For ,"KSh 4,705"
Generic External Slim USB 2.0 CD Writer Drive DVD RW Reader Player For,"KSh 3,598"
Generic External USB2.0 DVD RW CD Writer Slim Drive Reader Player For ,"KSh 3,419"
Generic External Slim USB 2.0 CD Writer Drive DVD RW Reader Player For,"KSh 2,739"
DELL BRAND NEW SEALED VOSTRO 3500 CORE I5 4GB 1TB 15.6'' INCHES UBUNTU,"KSh 75,999"
Generic External USB2.0 DVD RW CD Writer Slim Drive Reader Player For ,"KSh 4,428"
"Lenovo Refurbished ThinkPad 11e Yoga 11.6"" - Intel Core I3- 4GB RAM -2","KSh 21,900"
Envy X360 CONVERTIBLE Laptop I7 11th Gen 8GB RAM 512GB SSD 13.3 Inch 1,"KSh 129,999"
"HP EliteBook 830 G5 Core I5 8250U 8GB 256GB -Refurbished-13.3""'.Silver","KSh 39,999"
HP Refurbished Zbook 15 G3 Core I7 16GB RAM 256GB SSD+2GB NVIDIA Graph,"KSh 52,900"
"HP Refurbished ZBook 15 G3 , 15.6"", Core I7, 32GB RAM - 512GBSSD 4GB N","KSh 97,500"
"Lenovo V14-Intel Celeron N4020-4GB RAM+1TB HDD-Windows 10-14"" Inch-Gre","KSh 34,995"
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 1TB HDD, 4GB RAM,","KSh 31,999"
Generic Portable 4G Wireless Mobile WiFi Hotspot Router Modem 2050mAh ,"KSh 8,547"
HP REFURBISHED PROBOOK 11 G2 CORE I3 *TOUCH SCREEN* 8GB 128 SSD WINDOW,"KSh 22,999"
Generic 2-in-1 Type-C USB 3.0 External CD DVD Player Optical Drive CD,"KSh 4,139"
HP REFURBISHED ELITEBOOK 8460 CORE I5 8GB 1TB,"KSh 20,999"
Generic NEW Laptop Memory RAM DDR3 PC3 8500 1066MHz 204pin SOM Non-ECC,"KSh 1,629"
DELL BRAND NEW SEALED VOSTRO 3500 CORE I5 4GB 1TB 15.6'' INCHES - BLAC,"KSh 75,999"
HP 250 G8 Intel Core I3 - 4GB RAM - 1TB -15.6 INCH - BLACK,"KSh 53,500"
HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen Refurbished-8GB ,"KSh 27,500"
HP REFURBISHED 840 G1 CORE I5 8GB 1TB,"KSh 26,999"
"HP Refurbished Probook 6460b - 14""- Intel Core I5- 4GB RAM + 500GB HDD","KSh 19,299"
"Lenovo Ideapad 3-15.6""-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows","KSh 40,999"
"HP Elitebook 850 G3-Refurbished Intel I5-6200U, 8GB RAM, 256GB SSD, 15","KSh 38,499"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 256 SSD 14'' INCHES W,"KSh 31,999"
Lenovo Ideapad 3 14ITL6 Intel Core I5 11th Gen 8GB RAM 512GB SSD,"KSh 83,000"
HP BRAND NEW SEALED 290 G4 CORE I5 4GB 1 TB 18.5' INCHES DOS,"KSh 91,752"
"Lenovo Refurbished ThinkPad X120e 11.6"" AMD E-350 1.6GHz - 4GB RAM - 5","KSh 14,999"
HP 7th Gen Corei5 -8GB Ram-500GB HDD-EliteBook 820 Refurbished -win10 ,"KSh 29,900"
HP Refurb 830 G5 - 8GB Ram 256 Ssd - Core I7,"KSh 39,999"
Lenovo Refurbished Thinkpad T440s Win 10 Trial Intel Core I7 4GB 500GB,"KSh 31,000"
"Lenovo IdeaPad INTEL CORE I3, 8GB RAM, 1TB HDD INTEL UHD GRAPHICS WIN ","KSh 53,500"
Lenovo Refurbished Thinkpad X1 Carbon - Intel Core I5 Ram 8gb - Ssd 12,"KSh 37,899"
HP REFURBISHED ELITEBOOK *TOUCH SCREEN* 840 G3 6TH GEN CORE I5 4GB 256,"KSh 31,999"
"HP SUPER SLIM Refurbished HP EliteBook Folio 9470m, 14"" Intel Core I5 ","KSh 27,000"
"HP REFURBISHED FOLIO Elitebook 9480m, 14'',Intel Core I7, 4GB, 500GB H","KSh 33,999"
"HP Refurbished EliteBook Folio 9470 G1, 14"" Intel Core I5 4 GB + 500 G","KSh 27,990"
"DELL Refurbished Latitude E4310,8GB RAM, 500GB HDD, Intel Core I5.","KSh 16,999"
HP Zbook 15 G3 Core I7 16GB RAM 256GB SSD+2GB Graphics 15.6″ Gaming La,"KSh 53,590"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 500GB 12.5"" + FRE","KSh 18,500"
"HP Refurbished Elitebook G3 6th Gen , Corei5, 8GB RAM-+ 500 GB HDD -12","KSh 27,499"
HP Refurbished ProBook X360 11e-Intel Celeron-4GB RAM+128GB SSD-WIN10-,"KSh 17,999"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
"Lenovo Refurbished Thinkpad T430 - 14"" - Intel Core i5 - 4GB RAM - 500","KSh 21,900"
Asus Vivobook E12-Intel Celeron(N Series)-500GB HDD-4GB RAM-Windows 10,"KSh 32,995"
Generic Backlit Wireless Keyboard Bluetooth IOS For IPad Pro 10.5'' Ta,"KSh 12,874"
"Asus E410-Intel Celeron (N Series)-14"" FHD-4GB RAM+128GB SSD-Windows 1","KSh 33,995"
Asus X543U Intel Core I5 8GB RAM 1TB HDD 15.6 Inches Display Black,"KSh 65,999"
"DELL Refurbished Latitude E3350, Core I5, 4GB, 128GB SDD,5TH Gen ,Wind","KSh 26,999"
HP Refurbished Thinkpad X240 Intel Core I5 4 GB RAM 500 GB HDD 12.5'' ,"KSh 24,999"
"Asus Vivobook S14- Core I7, 10th Generation, 8GB RAM, 512GB SSD, Scree","KSh 118,000"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 256SSD 14'' INCHES WI,"KSh 31,999"
"HP 14-cf2232nia Laptop - 14"" - Intel Celeron - 500GB HDD - 4GB RAM - F","KSh 42,000"
"Lenovo Refurb Thinkpad X270 , 6th Gen 8gb Ram 500gb, 2.60GHz - Core I7","KSh 32,999"
"Lenovo Refurbished Thinkpad X131e Intel Core I3 4GB, 320GB 12.5"" + FRE","KSh 19,990"
"HP Refurbished Probook 650 G1 Core I5-4GB RAM - 500 HDD- 15.6"" Full Ke","KSh 23,000"
HP REFURBISHED 1030 G2 X360 TOUCHSCREEN CORE I5 16GB 512SSD GEN 7TH IN,"KSh 70,000"
HP 15 NB INTEL CORE I3 4GB RAM 1000GB HDD 15.6 INCH WIN 10 15.6 INCH W,"KSh 56,999"
"HP Notebook 15-Intel® Celeron®-15.6""-4GB RAM-500GB HDD-Windows 10-Blac","KSh 32,000"
"Lenovo Refurbished ThinkPad T460, 14"" - Intel Core I5 - 500GB HDD - 4G","KSh 22,000"
HP 15-DW1279NIA Ci5-10210u 8GB 1TB HDD 15.6'' LAPTOP Brand New,"KSh 85,400"
"DELL Refurbished Latitude E4310,4GB RAM, 500GB HDD, Intel Core I5.","KSh 16,999"
Lenovo Refurbished Lenovo ThinkPad X280 PC Laptop (20KF001YUE)- Intel ,"KSh 35,000"
"Lenovo Refurbished ThinkPad T430 - 4"" - Intel Core I5 - 500GB HDD - 4G","KSh 22,999"
"DELL Refurbished Latitude E6420 14"" - Intel Core I5 - 320GB, 4GB Win 1","KSh 17,999"
"HP Refurbished Elitebook , Core I5, 8GB RAM 1TB HDD -12.5"", Black","KSh 27,999"
"HP Refurb Proobook 450 G5, 8 GB Ram 256 Ssd With Uv 2gb Nvidia 930x - ","KSh 37,499"
"DELL E7240 13.3"" Refurbished Intel Core I5 8GB, 256GB SSD DOS - Silver","KSh 21,999"
"HP Refurbished 840 ,Intel Core I7- 14"" - 500HDD - 8GB RAM - Black","KSh 34,000"
"HP 8GB, 256GB SSD Refurbished EliteBook 840 G3 Intel Core I7 6th Gen W","KSh 35,000"
DELL Inspiron 14 3493 Core I5 10TH Gen - 8GB Ram - 1TB HDD - 128SSD - ,"KSh 90,000"
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 1TB HDD, 4GB RAM,","KSh 31,999"
"HP Refurbished 840 G3 TouchScreen Intel Core I5 6th Gen 16GB, 256GB SS","KSh 30,999"
DELL Latitude 7320 2 In 1,"KSh 100,000"
DELL Refurb 7470 6th Gen - 8gb Ram 256ssd - Core I7,"KSh 35,999"
Generic NEW 10.1'' Tablet H PC Android 6.0 Octa Core 64GB 10 Inch HD,"KSh 11,549"
HP Refurb 840 G5 - 8 GB Ram 256 Ssd - Core i5,"KSh 32,999"
HP Refurbished Notebook 348 G4 Core I5 7th Gen 8GB Ram 500GB HDD + Fre,"KSh 28,999"
"Generic Ultra-thin Wireless 3.0 Bluetooth Keyboard For IPhone,iPad,boo","KSh 3,629"
Lenovo Refurbished Thinkpad Yoga 11e Touch Screen Intel Celeron 4GB 12,"KSh 24,700"
"HP Refurbished Probook 640 G1 Core I5-8GB RAM - 1TB HDD- 14"" WIN 10TRI","KSh 48,500"
"HP Notebook 14-Intel Celeron (N Series)-4GB RAM-1TB HDD-Windows 10-14""","KSh 35,495"
"Lenovo IDEAPAD S145-Celeron-1TB HDD,4GB RAM+WINDOWS 10+ BAG+EARBUD+16G","KSh 36,999"
"Lenovo ThinkPad X220 Refurbished, Intel Core I5, 4GB RAM, 320GB HDD, 1","KSh 21,999"
"Lenovo Refurbished Iintel I3 Thinkpad X131e 12.5"" 4G RAM, 320GB HDD Wi","KSh 18,999"
"HP ProBook 430 G5 Core I5 - 7TH Gen - 8GB Ram - 128 SSD - 13.3"" - Wind","KSh 31,999"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
"Asus E410-Intel® Celeron®-128GB SSD-4GB RAM-14"" FHD-Windows 11-Black-A","KSh 34,000"
DELL BRAND NEW SEALED VOSRO 3400 CORE I3 4GB 1TB 14'' INCHES,"KSh 67,000"
"HP Refurbished EliteBook Folio 1040 G1 - 14"" - Core I5 - 8GB RAM - 256","KSh 43,000"
"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 512GB ","KSh 34,999"
HP REFURBISHED 820 G3 CORE I5 8GB 500HDD,"KSh 24,500"
"DELL Latitude E7250, Intel Core I5, RAM 8GB, SSD 256GB, 12.5"", Refurbi","KSh 28,999"
HP REFURBISHED ELITEBOOK 840 G1 CORE I5 8GB 1TB 14' SCREEN SIZE 4TH GE,"KSh 26,999"
HP Refurbished EliteBook 8470p Core I5 - HDD 500GB - 4GB RAM WIFI CAM ,"KSh 18,800"
"HP Refurbished Elitebook 820 G3 Business, 12.5"", Intel Core I5-6300U 2","KSh 32,500"
Lenovo Refurbished Thinkpad T440 Win 10 Trial Intel Core I5 4GB 500GB,"KSh 28,000"
DELL BRAND NEW SEALED VOSTRO 3400 CORE I5 4GB 1TB 14'' INCHES UBUNTU 1,"KSh 84,200"
Lenovo Refurbished Thinkpad X240 2 Intel Core I3 4 GB RAM 500 GB HDD 1,"KSh 20,999"
HP Refurbished ProBook 430 G3 Core I5 8GB RAM 256GB SSD 13.3'' 6th Gen,"KSh 27,499"
"HP ProBook X360 11 G5 Touchscreen Celeron 4GB RAM, 128gb Ssd+64GB EMMc","KSh 33,900"
"Lenovo IdeaPad 3 Core I5 8GB RAM 512SSD 11th Generation 14"" Platinum G","KSh 72,499"
"Asus ZenBook 14, Intel Core I7 10510U, 8GB DDR3 RAM, 512GB SSD","KSh 141,999"
HP 7th Gen 640 G3 8GB RAM 500 GB Storage Refurbished Intel Core I5,"KSh 38,000"
"Lenovo Intel Core I5 4GB, 500GB 12.5 Inch Refurbished Lenovo Thinkpad ","KSh 25,000"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 256 SSD 14'' INCHES W,"KSh 35,000"
HP Brand New ProBook 440 G8 INTEL CORE I7 G7 512SSD 8GB Ram 14 INCHES,"KSh 144,000"
Asus BRAND NEW SEALED UX425E CORE I5 8GB RAM 512SSD 14' INCHES.,"KSh 132,000"
"Lenovo Refurbished ThinkPad X120e 11.6"" AMD E-350 1.6GHz - 4GB RAM - 2","KSh 14,000"
"Lenovo IdeaPad 1 11IGL05 Celeron 4GB 128GB SSD 11.6"" Win 10 Ice Blue +","KSh 37,999"
"Lenovo Refurbished Lenovo X240 Intel Core I5 4GB, 500GB 12.5 INCH Blac","KSh 18,800"
"HP Refurbished EliteBook - 14"" - Intel Core I5 - 256GB SDD - 8GB RAM -","KSh 44,000"
HP Refurbished HP EliteBook 820 G1 Core I7 8GB RAM 1TB Slim Ultrabook ,"KSh 29,000"
XIAOMI Mi Notebook Pro Laptop Thin and Light 15.6 Inch,"KSh 365,685"
HP EliteBook 830 G5 Core I5 8th Gen 8GB 256GB 13.3 Inch Windows 10 Pro,"KSh 39,990"
"Lenovo Refurbished ThinkPad X250 - 12.5"" - Intel Core I5 - 4GB RAM - 5","KSh 23,990"
HP 15 CELERON 4GB RAM 500GB HDD 15.6 INCH WIN 10 15.6 INCH WITH FREE B,"KSh 37,999"
"HP Refurbished Elitebook 840 G3 6th Gen , Core I7, 8GB RAM- SSD 512GB ","KSh 41,999"
"DELL Refurbished Latitude E6410 -14"" Core I5 - 4GB RAM /500GB HDD -DVD","KSh 23,900"
DELL Latitude 5520,"KSh 100,000"
HP 15.6 Core I5 10210U 1.6ghz-8gb-1000gb -Free Dos + Toshiba 500gb USb,"KSh 85,025"
DELL BRAND NEW SEALED VOSTRO 3400 CORE I3 4GB 1TB 14'' INCHES UBUNTU 1,"KSh 70,200"
"HP Notebook 15-Intel Celeron (N Series)-256GB SSD+4GB RAM-15.6""-Window","KSh 35,995"
"HP Refurbished Latitude E6430 -14"" - Intel Core I5 - 500GB, 4GB Window","KSh 20,500"
"HP Refurbished EliteBook 8440p Core I5, 4GB Ram,500GB + FREE WIRELESSM","KSh 18,850"
"HP Refurbished EliteBook HP 8470p Core I5, 4GB Ram, 500GB + FREE Mouse","KSh 27,999"
"DELL Vostro 3500-15.6""-11th Gen Intel Core I3-1TB HDD-4GB RAM-Black+Ba","KSh 80,000"
"HP Refurbished EliteBook 840 G2, Intel Core I5, 14"", 500HDD, 4GB RAM, ","KSh 21,999"
"DELL Vostro 3500-15.6""-11th Gen Intel Core I3-1TB HDD-4GB RAM-Black+Ba","KSh 80,000"
"HP Refurbished EliteBook 840 G2, Intel Core I5, 14"", 500HDD, 4GB RAM, ","KSh 21,999"
HP Refurbished EliteBook 840 G2 5th Gen Core I5 -8GB RAM-500GB HDD -14,"KSh 24,699"
"HP Refurbished Elitebook Folio 9480m 14""IntelCore i7 8GB RAM 500GB HDD","KSh 32,700"
"Asus W202-Intel Celeron(N Series)-128GB EMMC+4GB RAM-11.6""-Windows 10-","KSh 31,995"
HP REFURBISHED 820 G3 CORE I5 8GB 256SSD,"KSh 26,999"
"Lenovo Refurbished Yoga 11e - 11.6"" -core I3- 128GB SSD-8GB RAM - WIN ","KSh 22,890"
"HP Refurbished EliteBook 840 G3 14"" Touchscreen Core I5 6th Gen 8GB 25","KSh 30,890"
"HP Brand New 14-cf2232nia Laptop - 14"" - Intel Celeron - 500GB HDD - 4","KSh 42,061"
"HP REFURBISHED 7TH GEN EliteBook X360 1030 G2 13.3"" Intel Core I5 2.6 ","KSh 60,999"
HP 250 Notebook G8- Intel Core I5/10th Gen/4GB RAM/1 TB HDD/15.6 Inch ,"KSh 58,000"
HP REFURBISHED ELITEBOOK *TOUCH SCREEN*840 G3 6TH GEN CORE I5 8GB 256 ,"KSh 31,999"
HP Refurbised 1030 G2 X360 Core I7 Touchscreen 7th Gen 8gb Ram 512Gb S,"KSh 68,999"
"DELL Refurb Latitude E7480- 14"" Intel Core I5 - 8GB RAM -256GB SSD- Wi","KSh 28,449"
DELL Latitude 3561,"KSh 95,000"
Generic AU Notebook Laptop Keyboard Part For Compaq CQ62 56 62 G56 G62,"KSh 2,191"
"HP SUPER SLIM Refurbished HP EliteBook Folio 9470m, 14"" Intel Core I5 ","KSh 28,999"
HP Refurbished CPU Intel Corei5 6100 4GB RAM 500GB Windows 10 Pro 2020,"KSh 19,000"
"Lenovo Ideapad 3 14-inch, Intel Celeron N4020, 4GB Ram, 1TB HDD, Windo","KSh 34,499"
Lenovo Refurbished Lenovo Thinkpad X 1 Carbon - Intel Core I5 Ram 8gb ,"KSh 31,000"
"Lenovo V14-IGL-Intel Celeron-512GB SSD-4GB RAM-Windows 11-14"" Display-","KSh 35,499"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 500GB HDD 6th Gen 12.5,"KSh 24,999"
"Lenovo Ideapad 3-Intel® Celeron®-256GB SSD+1TB HDD-4GB RAM-15.6""-Windo","KSh 36,000"
"Asus VivoBook E12-Intel® Celeron®-11.6""-4GB RAM-500GB HDD-Windows 10-G","KSh 33,500"
DELL Latitude,"KSh 149,000"
"HP Refurbished Elite X2 1012 G2 , 7th Gen Core I5, 8GB RAM, 256GB SSD,","KSh 37,999"
Lenovo IDEAPAD 3 CORE I3 4GB RAM 1000GB 14 INCH WIN 10 WITH FREE BAG A,"KSh 49,999"
"HP Refurbished Elitebook Folio 9480 - 14"" - Intel Core I7- 4GB RAM - 5","KSh 30,999"
"HP Refurbished HP EliteBook 820 G1 Core I7 4GB RAM 1TB HDD, Slim Ultra","KSh 27,999"
"HP Refurbished EliteBook 820 G1 Core I5 8GB RAM 500GB 12.5"" Windows10","KSh 28,499"
"HP 6TH GEN TouchScreen Refurbished Elitebook 840 G3,Intel Core I5 -1TB","KSh 31,999"
"Lenovo Refurbished Thinkpad X131e 12.5"" 4G RAM, 320GB HDD Windows 10 T","KSh 14,999"
"DELL LATITUDE 5280 Core I5 8gb RAM 256gb SSD 7th Gen Refurbished 12.5""","KSh 30,999"
"HP Refurbished Probook 650 G1 Core I3-4GB RAM - 500 HDD- 15.6"" Full Ke","KSh 25,000"
HP Refurbished Probook 6470b Intel Core I5 - 4GB RAM - 500GB HDD - Gre,"KSh 18,999"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 500 HDD 14'' INCHES W,"KSh 30,999"
"HP Refurbished Probook 430 I5 4GB RAM-500GB HDD-13.3""-Black.","KSh 26,999"
"HP Refurbished Elitebook 820 G3 6th Gen , Corei5, 8GB RAM-SSD 1TB -12.","KSh 33,499"
"HP Refurb Z1 Workstation,16/500gb 3.3ghz Speed ,8cpus - Intel Xeon E3-","KSh 68,999"
Generic 360° Rotating Polka Dot Smart Cover Leather Case Stand For IPa,"KSh 1,104"
"HP Refurbished Probook 430 I5 4GB RAM-500GB HDD-13.3""-Black.","KSh 26,999"
"HP Refurbished Elitebook 820 G3 6th Gen , Corei5, 8GB RAM-SSD 1TB -12.","KSh 33,499"
"HP Refurb Z1 Workstation,16/500gb 3.3ghz Speed ,8cpus - Intel Xeon E3-","KSh 68,999"
Generic 360° Rotating Polka Dot Smart Cover Leather Case Stand For IPa,"KSh 1,104"
"Lenovo ThinkPad T460 Refurbished - 14"" - Intel Core I5 - 500GB SSD - 8","KSh 32,999"
Lenovo Refurbished Thinkpad T440 Win 10 Trial Intel Core I7 8GB 500GB,"KSh 38,000"
"DELL Latitude E3380,13.3"" Laptop Core I3-6006U, 4GB RAM, 128GB SSD-Ref","KSh 25,649"
HP Refurbished ProBook 640 G1 Core I5 4th Gen 500GB-HDD 4GB RAM - Blac,"KSh 23,899"
"DELL Refurbished Latitude E6430 -14"" - Intel Core I5 - 500GB, 4GB - Bl","KSh 21,000"
HP Elitebook 840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-5th ,"KSh 23,999"
"HP Stream 11 Pro Refurbished - 11.6"" Intel Celeron N3050 4GB RAM 64GB ","KSh 14,999"
"HP Refurbished ProBook 11 -11.6"" - Intel Core M3 - 128GB SSD - 8GB RAM","KSh 23,999"
"HP X360 310 G2 Refurbished Convertible Celeron Dual Core 8GB, 128GB SS","KSh 20,600"
HP REFURBISHED ELITEBOOK 820 G3 4 GB 500 HDD WINDOWS 10 (1 YEAR WARRAN,"KSh 23,999"
HP Refurbished Elitebook 840 G2 5th Gen Core I5 -8GB RAM-500GB HDD -14,"KSh 27,400"
"Lenovo IdeaPad 3- 15.6 Inches Intel Celeron N4020, 4GB 1TB","KSh 50,000"
"HP 250 G8 CORE I5, 8GB RAM, 256GB SSD, 15 INCHES, BLACK LAPTOP","KSh 78,999"
HP Refurbished Elitebook 2560P - Core I5 - 500GB/8GB RAM - Sliver - 12,"KSh 17,999"
Asus X543 Intel Core I3 - 4Gb Ram - 1TB Hdd - 15.6 Inch HD Display - W,"KSh 39,000"
DELL Laptop Charger 90W Big Pin,KSh 930
Generic 100PCS 5mm Flat P Top 2pin Wide Angle Super-Bright Light Lam,KSh 813
DELL BRAND NEW SEALED 3090 CORE I3 4GB 1TB 18.5' INCHES DOS,"KSh 75,000"
"Toshiba Refurbished Toshiba Portege X20w-d, 8GB RAM, 256GB SSD. Core I","KSh 42,499"
"DELL Core I5, 8GB, 500GB Hdd Windows 10 Trial Refurbished Latitude 744","KSh 24,999"
"HP Refurbished Probook 430 -CELERON 8gbB RAM-500GB HDD-13.3""-Black.","KSh 21,999"
Lenovo Refurbished Think Pad T440p - Core I5 4th Gen - 8GB RAM - 128GB,"KSh 26,000"
Lenovo Laptop Black,"KSh 30,000"
Generic 40pcs Fiber Optic Quick Fast Connector Adapter For UPC FTTH SC,"KSh 3,785"
"HP Refurbished Folio 1040 - 14"" - Core I5 - 8GB RAM - 256 GB SSD - No ","KSh 43,999"
"DELL LATITUDE 5420 LAPTOP (CI7-1185G7/16GB/512GB/14.0"" FHD/WIN11P)","KSh 189,200"
HP Refurbished Probook 450 G3 6th Generation Core I5 - 500GB- 8GB RAM ,"KSh 32,999"
Generic 5M Gold Mini USB Android Inspection Endoscope Camera Underwate,"KSh 2,869"
DELL BRAND NEW SEALED VOSRO 3400 CORE I5 4GB 1TB 14'' INCHES UBUNTU,"KSh 82,000"
HP Laptop 15 Black,"KSh 80,000"
Generic Wired Mice 800-2400DPI 7 Fu LED USB Computer Mouse 7 Buttons O,"KSh 1,409"
HP Elitebook 840 Refurbished Intel Core I5 -4GB Ram -256GB SSD -Dos - ,"KSh 23,999"
Generic 20pcs Fiber Optic Quick Fast Connector Adapter For UPC FTTH SC,"KSh 2,123"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 500GB HDD 6th Gen 12.5,"KSh 24,790"
"HP 255 G8 HP AMD Ryzen 3 4GB RAM/ 1TB HDD/ 14"" Inch Screen HD/ FreeDOS","KSh 61,000"
Generic 60pcs Fiber Optic Quick Fast Connector Adapter For UPC FTTH SC,"KSh 4,699"
